sign_language,spoken_language,country_code,texts,sign_writing
ssr,fr,ch,Tavannes,M544x515S15a56486x503S20352498x487S21400513x502S20600474x485S37806512x494S37806457x506
ssr,fr,ch,Mauvais 1,M532x521S20349511x500S10e41469x485S20e00497x481S21400499x516S28a0d493x480
ssr,fr,ch,Outlook,M529x518S15d5a502x499S37806471x503S17610506x481S20600481x485
ssr,fr,ch,Réparer,M530x526S11557470x499S11551493x486S20f00504x473S2eb39470x474
ssr,fr,ch,Mercredi,AS14a20S27102M518x520S14a20503x492S27102481x480
ssr,fr,ch,Ordonner,M521x571S30004482x483S10010486x514S20500511x517S22e04489x553
ssr,fr,ch,Chicago,M527x520S16d10474x480S23d04500x486
ssr,fr,ch,Engrais,M559x536S1ce40502x320S22200482x367S2a200496x356S10000496x421S22a00503x400S33b00482x483S15d02504x498S18001534x498S26506529x493S20e00494x524
ssr,fr,ch,Fréquenter,M524x532S14c10501x468S14c18476x468S26a02506x505S26a16478x504
ssr,fr,ch,Comptable,M532x534S1ce30510x466S1ce38470x467S26604515x504S26614468x503
ssr,fr,ch,Aide - coup de main,M519x526S15d31496x503S20500487x484S15d39482x497S22a20498x475
ssr,fr,ch,Blaireau,M538x517S2b704524x487S1f012495x452S21100519x470S2ff20476x482
ssr,fr,ch,Collier,M551x552S36a00482x477S10052521x517S28a06482x523S21100512x538
ssr,fr,ch,Secret,M518x552S33b00482x482S1ea10495x510S2ed02491x535S21100483x517
ssr,fr,ch,Perruque,M550x558S20349488x407S19a41486x386S22a04497x371S20500510x404S36b00481x443S1d410516x455S20a00524x438S2ff00483x523S1f710521x524S1f718461x523S22a04522x543S22a14468x541S21100537x541S21100453x541
ssr,fr,ch,Oeuf,AS10e22S10e18S2b700S10e02S20700M537x524S10e22507x504S10e18487x494S10e02487x487S20700463x491S2b700518x476
ssr,fr,ch,Bronchite,AS15302S1530aS23604S23614S36d00M542x544S36d00479x456S15302505x466S1530a468x466S23604503x484S23614459x486S21100516x508S21100472x508S2fb00494x538
ssr,fr,ch,Tronc,M539x532S16c10519x510S16c18462x511S22b00521x470S22b10466x469
ssr,fr,ch,Douter,M544x613S33100482x483S14c50520x547S20500495x497S2a530525x580S10001499x507
ssr,fr,ch,Conseil fédéral,M543x568S16c40501x446S16c48478x446S26502528x450S26516457x449S20500494x432S1001a474x544S10010483x538S26a00507x552S20600509x538
ssr,fr,ch,Cactus,M536x531S14408464x469S14420473x479S23600497x494S21100510x517
ssr,fr,ch,Divorcé - divorcée,M534x527S14c59477x501S1d151490x474S21000467x485S2c607511x497
ssr,fr,ch,Ambiance,M552x534S14c01518x505S14c09449x507S2e60d523x467S2e615448x469
ssr,fr,ch,Cadeau,M582x537S20311482x498S20319509x498S13f18417x509S2880b549x486S28813432x483S11e11520x466S11e19459x464S13f10553x513S28809503x482S28811487x475S37600494x514
ssr,fr,ch,Varna,M525x518S33100482x483S12810502x485S20500496x502
ssr,fr,ch,Qui,M557x548S30a00482x482S19a20529x528S27102534x486
ssr,fr,ch,Dresser,M512x525S1ea40488x476S2ee08491x502
ssr,fr,ch,Xi'an,M537x523S36d00479x480S14400515x478S14452479x501S28802499x493
ssr,fr,ch,Au courant 1,M551x536S2ff00482x483S10a01507x495S20500503x497S10020536x479S2df01529x512
ssr,fr,ch,Chambre,M535x530S30201482x478S15d27512x507S20500520x487
ssr,fr,ch,Dealer,M583x616S1ea47564x566S1ea49521x568S36d00479x527S35906483x483S31000483x483S2eb0d543x592S2eb47500x590
ssr,fr,ch,Stéthoscope,M554x614S33000476x483S1f110525x496S1f118445x497S20500523x507S20500468x508S12820503x590S26500507x573
ssr,fr,ch,Soie,M549x518S33b00482x483S1d402521x488S26500533x467
ssr,fr,ch,Chouette,M557x521S31400482x482S1ec10505x480S1ec18469x490S23604518x504S23610440x477
ssr,fr,ch,Télécabine,M521x544S16c10501x512S16c18480x512S20500495x533S25820493x456
ssr,fr,ch,Luxembourg,M516x551S1dc00490x467S37609486x497S2eb0a484x449S15a5a485x539
ssr,fr,ch,Conseiller 2,M544x518S10000498x377S16c48473x387S20700486x413S10020526x419S2d707516x390S30000482x483S11552510x469S20e00494x468S2df04523x489
ssr,fr,ch,Grand-papa,AS20342S20500S30004S14712S20600S30004M519x561S30004483x453S20342494x489S30004481x511S20500478x484S20600459x548S14712486x547
ssr,fr,ch,Trèfle 1,M533x531S10028487x501S1f010504x499S1f012494x469S1f014468x494S22a01515x481S22a03478x476S20500496x496
ssr,fr,ch,Réagir,M540x562S20320515x545S20328470x547S2ff00482x483S14c00517x494S14c08461x498S22a00516x525S22a10472x528
ssr,fr,ch,Douze,M522x528S1dc00498x472S28908479x499
ssr,fr,ch,Cachemire,M543x541S30007482x483S1d410514x475S2e230523x509S20500513x472
ssr,fr,ch,Saint-gall,M542x528S36a00482x477S18010512x513S20600518x499
ssr,fr,ch,Téléphone,M534x529S19a02514x495S30006482x482S30004482x482S20500520x482S20500496x518
ssr,fr,ch,Mâcher 2,M529x523S2eb46471x507S1f838480x490S2eb02497x500S1f850487x482S21100509x477
ssr,fr,ch,Patrimoine,M573x517S2ff20476x482S15d3a525x477S2ba20497x429S20342532x459S21410558x485
ssr,fr,ch,Aurore,M545x522S15a1a502x510S37a06455x515S15000504x478S22a00532x483S2f800463x494S21410530x503
ssr,fr,ch,Groenland,M540x525S33100482x482S1f700520x493S21100521x511
ssr,fr,ch,Alcoolisme,M520x583S36a00483x508S10001498x553S22114472x558S20f00472x569S14412468x424S30a00482x447S22522458x424S22a06505x430
ssr,fr,ch,Bateau,M524x536S20500495x500S2c120486x464S15d41501x513S15d49477x513
ssr,fr,ch,Jongleur,M536x561S17630511x513S17638471x531S2e60d507x476S2e615464x496S14c30503x439S14c38471x457S2fd00491x555
ssr,fr,ch,Noix de cajou,M525x519S20349480x481S10a51476x499S20600503x488
ssr,fr,ch,Vinaigre,M523x522S22f03477x501S1f521501x478
ssr,fr,ch,Mouche,M551x527S2ff00482x483S12820527x503S29500538x473
ssr,fr,ch,Sgb-fss,M521x543S20320506x501S2a20c487x515S22b00479x491S11500479x457
ssr,fr,ch,Bosse,M547x540S30007483x460S10021517x471S10001515x510S30007482x505S29002505x447S20500513x467S20500512x501
ssr,fr,ch,Baisser,M565x528S10a17539x472S10a1f435x473S22b03519x503S22b15457x504
ssr,fr,ch,Francfort,M573x519S27208533x481S27214427x500S1ea42508x494S1ea4a470x494
ssr,fr,ch,Annulaire,M529x525S14c0a472x475S10001498x495S20600507x489
ssr,fr,ch,Un,M511x510S1f541489x489
ssr,fr,ch,Ascension,M525x541S15d39476x517S10e04491x497S20500496x530S22b00490x460S22614507x476
ssr,fr,ch,Saillon,M556x536S14611468x489S14619495x488S3780a484x502S37802494x504S26a06529x483S26a12448x485S22520524x464S22520445x464
ssr,fr,ch,Mordre 1,M551x520S14c20528x489S26500533x466S21600536x453S36100482x483
ssr,fr,ch,Voir,M542x528S31400482x482S10e00493x498S26600526x495
ssr,fr,ch,La sarine,M512x537S11e50489x507S2dd06493x463
ssr,fr,ch,Pente,M545x525S15a13481x476S37a03498x478S22b03456x500
ssr,fr,ch,Lunettes,M541x517S31500482x482S1ec18468x486S1ec10506x487S20600519x475S20600463x474
sgg,de,ch,Psychose,M552x539S31400482x482S10e10537x486S10e01502x487S2df00518x514S2df18461x518S10e09472x488S10e18449x487
ssr,fr,ch,Coquillage,M590x517S33010479x482S15210517x486S29506536x498S18510565x493
ssr,fr,ch,Prononcer,M523x536S33b00482x483S10002493x521S2eb00471x504
ssr,fr,ch,Trombone 1,M560x534S33b00482x483S1ea19474x504S1ea11497x513S27100520x498
ssr,fr,ch,Sonner,M514x521S1f540488x497S26c08487x479
ssr,fr,ch,Comique,M544x529S33100482x482S10e20502x499S20f00518x484S2ea02516x502
ssr,fr,ch,Le locle,M540x516S1dc20460x484S1dc20516x486S26506493x501
ssr,fr,ch,Schwytz,M521x521S36d00479x480S26e0a442x487S21100467x507S1f552477x487
ssr,fr,ch,Wc,M511x515S1d020488x485
ssr,fr,ch,Lait,AS17810S10049S26a07S20e00S20e00S22115M527x540S10059485x519S21000481x500S26a07495x473S17851508x498S21000474x484S22105510x461S22105517x470
ssr,fr,ch,Écouter 2,AS16d10S33010M531x528S33010477x482S16d10514x488S37001474x519
ssr,fr,ch,Casier,M541x581S1ea50493x516S2a308496x545S15d10522x443S15d18460x444S15d1a487x474S15d12486x419S26501523x425S26515470x477
ssr,fr,ch,Sensibilisation,M537x536S1d440505x508S1d448463x508S1d240508x464S1d248463x465S21100483x481S25500506x497S21100502x481S25510479x497
ssr,fr,ch,Wroclaw,M544x533S2ff00482x483S20310529x494S28f03472x476S28f07484x486
ssr,fr,ch,Noter,M524x523S15d18476x485S18510499x489S20500492x477S20500494x495S20500494x508S22a04507x508
ssr,fr,ch,Pays-bas - hollande,M581x521S2ff00482x483S17c10519x469S17c18465x470S18510556x503S18518420x506S28905529x496S2891d447x496
ssr,fr,ch,Nokia,M576x524S15d09424x501S2841a452x502S1732a488x503S17303488x495S20700492x476S2843e513x503S15d21553x500
ssr,fr,ch,Oreille,M547x533S33010479x483S10011523x503S20600525x489
ssr,fr,ch,Casque de réalité virtuelle - vr,M538x518S2ff00482x483S16d10503x486S16d18482x486S26506523x492S26512464x491
ssr,fr,ch,Dentiste,M530x554S1ea07502x506S36100482x482S2f000506x534S20500520x504
ssr,fr,ch,Grange,M568x616S17d10497x494S17d18472x494S2e603521x489S2e61b438x491S22204537x522S22204445x523S22200539x480S22200448x481S20500491x478S17f11499x385S17f19467x385S15a10517x419S15a18466x420S23804528x407S2381c451x407S17620508x587S17628478x600S15520506x552S15528477x564S27100528x571S27114432x585
ssr,fr,ch,Visiter,M540x528S10e51480x471S3790b486x489S23504460x495S20359519x474S37803503x492
ssr,fr,ch,Couper,M541x520S10e01516x488S11502460x504S26602491x504S22103528x480
ssr,fr,ch,Prendre,AS14c20S26604S20320M512x543S14c50488x457S26604491x493S20320490x528
ssr,fr,ch,Camarade,AS18010S26a02S20600S36d00M576x521S36d00479x495S18010527x494S20600515x479S26a02562x494
ssr,fr,ch,Maternel,M539x518S30006482x483S15d10519x487S20600517x473
ssr,fr,ch,Indemnité,M583x520S1ea10547x480S36d00479x503S23404546x506
ssr,fr,ch,Xbox one,M512x544S10e20492x457S11820489x517S22a04494x497
ssr,fr,ch,Pas mal,M535x533S10e41492x468S3770b477x511S2c603475x494S37703513x492S20e00466x468S2c607466x477S20e00484x486S20349491x498
ssr,fr,ch,Ne pas croire,M556x593S30000482x483S30004482x483S10000485x523S20500495x472S20500495x515S22a04494x493S25605508x542S10050541x563
ssr,fr,ch,Vénus,M527x545S10e02497x502S10e0a474x483S2ec00512x455S2ec48477x505
ssr,fr,ch,Pâtisserie,M520x532S20341487x468S20349489x488S2ec52480x515
ssr,fr,ch,Économie 2,M528x528S17d48473x507S18550491x513S22f04495x472S21010490x488
ssr,fr,ch,Palmier,M570x561S1f021492x524S1f029464x510S1f440541x496S1f448430x479S22104442x467S22104538x485S22104518x455S2fd00476x555S28a09508x490S28a09499x467S28a11458x481S28a11464x452S22104467x439
ssr,fr,ch,Jaguar 2,M557x524S1dc03509x501S1dc0b461x500S22b03533x476S22b15443x476
ssr,fr,ch,Taux plancher,M524x565S1ce10477x435S23f03497x467S15a5a477x553S20304481x536S3790a491x498S22f04499x532S20600501x546
ssr,fr,ch,Opérer,M539x515S1f750476x490S37906473x507S15a5a512x503S21100461x486S26606500x488
ssr,fr,ch,Presley elvis,M518x518S30000482x483S15300500x475S2db06498x440
ssr,fr,ch,Plan 2,M546x581S21100506x549S15d38474x541S15d40487x554S2dc06487x503S10021499x420S10029469x420S24402513x446S2441a455x445S10050501x464S10058484x464S20500495x427S20500493x451
ssr,fr,ch,Téhéran,M578x535S10e21498x465S10e29470x466S10e51548x510S10e59422x510S28a05518x495S28a1d454x496
ssr,fr,ch,Définition,M529x538S20e00496x499S20e00496x512S24f34509x498S20e00496x526S24f4c472x497S10110503x463S10118484x463
ssr,fr,ch,Amical - amicale,AS1685aS1683eS20a00S25524S25524M524x528S1685a482x473S1683e482x483S25524494x506S25524476x506S20a00506x477
ssr,fr,ch,Rythme,M527x527S15d39504x474S3780b479x493S11a51498x501S20600476x489S22f04473x472
ssr,fr,ch,Choisir 2,M533x539S1d150467x462S1d420504x511S2b805496x484
ssr,fr,ch,Document,M524x531S17d48477x478S15d00505x470S20712484x499S22f02504x502
ssr,fr,ch,Imiter,M521x550S15d39479x526S15250495x449S25a04505x484S18550492x535S25a04489x484S20600493x515
ssr,fr,ch,Famille,M528x538S14c51501x463S14c59473x463S18550501x520S18558474x520S20500494x527S2d612475x495S2d60a503x496
ssr,fr,ch,Alarme 1,M572x570S10020540x490S2ff00482x483S27202536x530S22a04559x538
ssr,fr,ch,Asthme,AS14c02S20500S26600S26600S26600S36d00S33500M577x574S36d00479x532S31a00480x482S26600561x542S14c02481x551S26600523x542S26600542x542S34700480x483S33600476x482
ssr,fr,ch,Colérique,M560x632S36d00479x583S15002506x607S1500a463x607S23a07524x567S23a1f452x567S20e00509x593S20e00480x593S30c00482x536S23a07538x572S23a1f440x574S30004485x429S1dc01489x459S26a00513x474S1f401486x488S20e00476x459S20e00514x459
ssr,fr,ch,Mesurer,M555x522S1ce40501x479S1ce48479x479S20500496x511S26606525x491S26612446x492
ssr,fr,ch,Onu - organisation des nations unies,M542x555S11501495x518S11509479x517S28b00522x484S28b18458x480S11501501x461S11509478x461S20500502x446S20500494x544
ssr,fr,ch,Langue 1,M558x567S33b00484x433S27307530x453S2731f462x452S1dc28452x415S1dc09478x462S1dc01504x462S1dc20534x420S20500497x466S30000481x532S11512501x524S20e00490x515S2df03518x540
ssr,fr,ch,Monténégro,M590x518S2ff00482x483S11810539x484S26b00563x494
ssr,fr,ch,Dépôt,M545x522S17328456x497S18510465x507S17d10522x506S28902492x499S20700476x478
ssr,fr,ch,Arrosoir,M537x531S28d02486x470S20303516x489S20302479x497S2e932463x514
ssr,fr,ch,Violet,AS10e20S22a04S10e00M509x546S10e00492x516S10e20494x453S22a04492x494
ssr,fr,ch,Pétanque,M508x523S15450493x477S26900492x505
ssr,fr,ch,Inonder,M541x568S10010500x439S21800489x433S14c50517x537S14c58459x536S22b00523x503S22b10463x502
ssr,fr,ch,Normal,M536x524S1ea20465x475S1ea40513x495S22e04464x502S2a009483x499
ssr,fr,ch,Plusieurs,M559x535S20301517x514S20309464x512S14c31533x466S14c39441x467S2b801523x486S2b810461x484
ssr,fr,ch,Fissure,M562x534S10010535x467S2ff00482x483S2990b540x506
ssr,fr,ch,Jonquille,M524x524S10018509x494S12b10478x487S20500510x481S22200479x475S22204476x503
ssr,fr,ch,Fourchette,M526x528S15d48475x472S10e02496x483S26a02507x501S20500495x501S20500494x514
sgg,de,ch,Cafe créme,M531x522S20349470x501S19a41469x481S21100496x499S2eb32499x479 M580x541S33b00482x482S10012508x508S20e00524x492S23f03544x512S22e04563x523
ssr,fr,ch,Confirmer 2,M519x538S15d38481x497S11e50492x494S20500499x527S22b04503x462
ssr,fr,ch,Mariage,AS1d151S14c59S2c603S21000M526x526S14c59488x500S1d151501x473S21000477x474S2c603473x493
ssr,fr,ch,Avoir la chair de poule,M537x548S3790b481x491S14420502x489S15a59514x475S36f00479x452S36f50468x452S26603481x525S21100501x534
ssr,fr,ch,Recycler,M538x526S10019462x475S10011504x482S2e93c485x475S2ed02515x509
ssr,fr,ch,Croissance,M564x533S36d00479x472S18220541x518S22c00541x467
ssr,fr,ch,Ballon de baudruche (ballon gonflé),M553x550S15a38485x424S15a50499x356S15a58485x356S15a30500x424S28a0c524x388S28a14455x388S20500494x343S20500492x456S33500476x483S20310493x511S20318488x517S15510538x523S15518445x524S26606502x533S26612464x534
ssr,fr,ch,Domestique,M553x556S20320512x509S20500501x513S37801520x524S26607531x493S36a00482x477
ssr,fr,ch,Quatre,M514x514S14401486x485
ssr,fr,ch,Manager,M552x529S20359472x475S20351507x471S37803522x487S3780b448x490S2eb03504x505S2eb41475x502
ssr,fr,ch,Bouquet,M572x540S16c10496x518S16c18474x519S22b07509x493S22b11457x494S2d607531x470S2d609545x469S2d613429x479S2d61f434x460
ssr,fr,ch,Raisin,M551x527S37806450x502S1501b482x499S15011487x473S20500541x500S20500517x477S20500529x489S2920b512x496
ssr,fr,ch,Rhum,M541x543S36a00482x477S15d00494x516S22a04515x527S22104529x534S20e00516x512
ssr,fr,ch,Préparer,M534x526S21100467x483S15d41483x474S15d39469x495S2a405501x498
ssr,fr,ch,Fidèle,AS10050S10058S20500S26720M516x549S10050501x501S10058485x501S26720492x451S20500496x538
ssr,fr,ch,Abréger,M543x523S10010500x478S10018483x478S20500495x512S26502528x494S26516457x495
ssr,fr,ch,Cheval,AS10e20S10e28S2eb02S2eb16S20e00S20e00S30007S30001M537x517S30007482x482S30001482x482S10e20522x475S10e28463x474S20e00508x472S20e00480x471S2eb02505x456S2eb16463x455
ssr,fr,ch,Retenir,M525x519S20341475x482S20349478x498S20500496x495S2f700513x500
ssr,fr,ch,Canard,AS18520S22114S33b00M518x533S18520485x518S22114455x518S33b00482x482
ssr,fr,ch,Saint-jacques-de-compostelle,M577x566S36d00479x434S20340540x447S2ec3c560x435S36d00480x523S15003486x538S20500514x548
ssr,fr,ch,Épidémie,M571x549S14c58428x451S14c50547x452S20320501x518S20328481x518S26711448x484S26707520x486S20500493x538
ssr,fr,ch,Toucher,M517x530S15d59487x507S1c551492x480S20500485x504S22a04483x469
ssr,fr,ch,Kamikaze,M543x568S36d10480x433S1764a474x455S17642493x455S22a04494x473S22a04509x474S22a04525x474S36d10479x522S20311496x543S20319486x547S22b07519x534S22b11460x529
ssr,fr,ch,Soleil,M577x517S15011522x460S2ff00482x482S2e231550x486
ssr,fr,ch,Poids,M545x524S15031512x476S15039459x476S22f14455x509S22f04520x510
ssr,fr,ch,Chemise,M543x566S1f409468x534S36d00479x528S36a00481x477S22a03530x524S22a15458x522S1f401503x534S21100459x552S21100527x551S22104507x558S22104481x558
ssr,fr,ch,Ne pas avoir envie,AS15000S30004S28430S15020S20e00M549x544S30004482x482S15000487x513S15020524x457S28430524x491S20e00511x512
ssr,fr,ch,Marmotte,AS15d21S15d29S20f00S26a00S20f00S26a10S33100M547x521S33100482x483S20f00453x481S20f00521x481S26a00520x495S26a10452x495S14710503x499S14718483x498
ssr,fr,ch,Pêcher 1,AS18520S2c605S18502S20500S36d10M552x536S36d10479x500S20500514x511S18520523x464S2c605534x482S18502532x512
ssr,fr,ch,Taupe,AS14751S14759S22105S22103S22105S22103S26620M524x518S14751503x462S14759474x463S26620492x424S22105509x444S22105509x429S22103482x446S22103482x430S33100482x483
ssr,fr,ch,Thaïlande,M585x570S33100482x482S10002523x498S20e00502x495S2d201559x488S22b04538x520S10012524x555
ssr,fr,ch,Tondre 2,M545x518S2ff00482x483S20320515x478S26504516x496S21100532x492
ssr,fr,ch,Balançoire,M587x529S19a40517x507S19a48458x509S2c700524x471S2c710457x471S2c705549x470S2c700564x470S2c715439x473S2c710413x472
ssr,fr,ch,Belgrade,M546x559S2ff00482x483S1ed10520x488S2e00e525x516S20e00521x474
ssr,fr,ch,Berlin,M562x521S20321541x472S20301521x469S20500511x478S2a206524x492S30007482x483
ssr,fr,ch,Naples,M514x526S18d50487x475S2ee09492x507
ssr,fr,ch,Sms,M519x522S1f940485x486S22212514x479S2ea32482x507
ssr,fr,ch,Soif,M522x562S36a00482x477S1ce02478x518S20500512x518S25504491x540
ssr,fr,ch,Château d'oex,M547x541S1a010505x512S1a018473x458S25100511x478S25104529x492S25114470x492S25110453x479
ssr,fr,ch,Betterave blanche,M574x523S2030a492x386S17730504x402S20500495x400S22a04494x418S21b00510x422S21600496x436S36a00482x477S17710510x508S20500501x511S26506535x509S15710556x496
ssr,fr,ch,Masque de plongée,M547x519S31500482x483S1ed10503x489S1ed18470x488S26504533x490S26514453x488S20500535x508S20500456x504
ssr,fr,ch,Choucroute,M539x520S14c12508x497S14c1a461x496S22520504x480S22520464x480
ssr,fr,ch,Environs,M558x558S14c20525x476S2ff00482x483S28a02521x514S28a02521x541S28a0a522x528
ssr,fr,ch,Mettre,M537x530S18520507x514S18528463x515S2b801514x470S2b811474x471
ssr,fr,ch,Judiciaire,M546x525S1ce40503x476S1ce48472x492S23604507x508S23610455x477
ssr,fr,ch,Gruyère 1,M543x517S33100482x482S1ef10506x497S20e00520x484S26600527x466S21600518x467
ssr,fr,ch,New delhi,M561x518S33010479x483S1ed10515x490S26502546x494S20500512x477
ssr,fr,ch,Gris,AS10052S26506S21800S36a00M537x516S26506522x500S10012486x501S21800462x499S36d00479x485
ssr,fr,ch,Pas assez,M521x524S20348495x500S15d50498x497S20e00479x482S26a00494x476
ssr,fr,ch,Dehors 1,M529x530S15d0a480x511S15202492x500S20e00471x504S21410509x518S26600497x469S22104517x476
ssr,fr,ch,Astrologie,M537x520S1f720482x487S1f728463x487S20500479x509S2e401508x481
ssr,fr,ch,Récupérer 1,M512x533S20350496x518S26700496x467S21600488x499S21600488x486S21600488x473
ssr,fr,ch,Ciboulette,M533x548S1d448468x520S1d440497x518S28a09504x491S28a09500x474S28a09496x453
ssr,fr,ch,Vétérinaire,M545x518S2eb01499x458S10e11520x481S30007482x483
ssr,fr,ch,Victoire,M527x538S20348487x523S20340473x505S2880d495x502S20e00489x494S15240507x463
ssr,fr,ch,S'entraîner,M545x531S10a39463x503S10a31513x505S2e60d516x472S2e615456x469
ssr,fr,ch,Virage,M524x538S15d51492x515S28f09477x463
ssr,fr,ch,Surprise,M554x520S14c01494x481S14c09481x482S20320539x493S20328447x492S26502520x491S26516466x492S20500499x509
ssr,fr,ch,Préférer,M518x596S20500480x516S10000486x514S30004482x482S15d39425x562S20500437x585S10051437x571S22b03459x539
ssr,fr,ch,Barcelone,M537x540S15d0a494x460S37810504x508S25604521x488S37806464x472S14420497x480S22e04486x513
ssr,fr,ch,Problème 1,M563x535S18520458x475S1850f438x478S18528511x485S18501536x466S2df24489x514S20500448x464S20500524x470
ssr,fr,ch,Jaune,AS19a00S20e00S26a06S30005M556x533S30005482x482S19a00515x513S20e00524x502S26a06542x490
ssr,fr,ch,Avoir,M521x524S36d00479x477S20600470x513S14c22463x488
ssr,fr,ch,Huile,M516x525S19a21489x475S2eb0e484x510
ssr,fr,ch,Casque audio,M546x519S15018453x481S22a14457x466S22a04522x465S15010521x480S33000476x483S20500517x508S20500473x507
ssr,fr,ch,Bras,M529x522S37605472x490S36d00479x479S16d11469x485S2380a489x501S21300492x487
ssr,fr,ch,Musée,M518x545S21100493x467S22b04492x486S2ff00482x483S1f502493x521
ssr,fr,ch,Cerise,AS10e14S22f04S21300S33010M545x517S33010479x482S10e14510x464S22f04505x447S21300524x491
ssr,fr,ch,Chaise,AS19a40S19a48S22a04S22a14S22e00S22e10M550x519S19a48466x480S19a40508x480S22a04516x504S22a14474x504S22e00533x491S22e10451x492
ssr,fr,ch,Pourquoi,M544x517S30007482x482S10021514x484S20600505x467
ssr,fr,ch,Yack,AS19a11S19a19S20500S30007S20500S30001S2d607S2d61fM556x517S30007482x482S30001482x482S19a11512x474S19a19457x476S20500470x492S20500520x492S2d607534x453S2d61f447x451
ssr,fr,ch,Payer,M521x524S15d39489x501S20e00478x496S26607499x492S1f551493x475
ssr,fr,ch,Plâtre,M539x521S15a5a512x506S37a06464x512S16c50461x500S26606482x489S21100483x479
ssr,fr,ch,Honor (natel - portable),M515x510S1a002486x490
ssr,fr,ch,Widmer-schlumpf evelyne,M535x544S31410483x509S12900510x443S11e00500x508S31410482x455S26504521x471
ssr,fr,ch,Huit,M530x516S14c28470x484S11e20507x486
ssr,fr,ch,Oui,M539x576S1ce10517x523S30104482x477S22e04518x558
