puddle_id,example_id,annotated_texts
151,13843,"Verse 4: I thank my God always, making mention of you in my prayers,᛫Verse 4: I thank my God, making mention of thee always in my prayers,"
151,13844,"Verse 5: hearing of your love, and of the faith which you have toward the Lord Jesus, and toward all the saints;᛫Verse 5: Hearing of thy love and faith, which thou hast toward the Lord Jesus, and toward all saints;"
151,13845,"Verse 6: that the fellowship of your faith may become effective, in the knowledge of every good thing which is in us in Christ Jesus.᛫Verse 6: That the communication of thy faith may become effectual by the acknowledging of every good thing which is in you in Christ Jesus."
151,13846,"Verse 7: For we have much joy and comfort in your love, because the hearts of the saints have been refreshed through you, brother.᛫Verse 7: For we have great joy and consolation in thy love, because the bowels of the saints are refreshed by thee, brother."
151,13847,"Verse 8: Therefore though I have all boldness in Christ to command you that which is appropriate,᛫Verse 8: Wherefore, though I might be much bold in Christ to enjoin thee that which is convenient,"
151,13848,"Verse 9: yet for love's sake I rather beg, being such a one as Paul, the aged, but also a prisoner of Jesus Christ.᛫Verse 9: Yet for love's sake I rather beseech thee, being such an one as Paul the aged, and now also a prisoner of Jesus Christ."
151,13849,"Verse 10: I beg you for my child, whom I have become the father of in my chains, Onesimus,᛫Verse 10: I beseech thee for my son Onesimus, whom I have begotten in my bonds:"
151,1385,"Verse 3: Isn't this the carpenter, the son of Mary, and brother of James, Joses, Judah, and Simon? Aren't his sisters here with us?"" They were offended at him.᛫Verse 3: Is not this the carpenter, the son of Mary, the brother of James, and Joses, and of Juda, and Simon? and are not his sisters here with us? And they were offended at him."
151,13850,"Verse 11: who once was useless to you, but now is useful to you and to me.᛫Verse 11: Which in time past was to thee unprofitable, but now profitable to thee and to me:"
151,13851,"Verse 12: I am sending him back. Therefore receive him, that is, my own heart,᛫Verse 12: Whom I have sent again: thou therefore receive him, that is, mine own bowels:"
151,13852,"Verse 13: whom I desired to keep with me, that on your behalf he might serve me in my chains for the Good News.᛫Verse 13: Whom I would have retained with me, that in thy stead he might have ministered unto me in the bonds of the gospel:"
151,13853,"Verse 14: But I was willing to do nothing without your consent, that your goodness would not be as of necessity, but of free will.᛫Verse 14: But without thy mind would I do nothing; that thy benefit should not be as it were of necessity, but willingly."
151,13854,"Verse 15: For perhaps he was therefore separated from you for a while, that you would have him forever,᛫Verse 15: For perhaps he therefore departed for a season, that thou shouldest receive him for ever;"
151,13855,"Verse 16: no longer as a slave, but more than a slave, a beloved brother, especially to me, but how much rather to you, both in the flesh and in the Lord.᛫Verse 16: Not now as a servant, but above a servant, a brother beloved, specially to me, but how much more unto thee, both in the flesh, and in the Lord?"
151,13856,"Verse 17: If then you count me a partner, receive him as you would receive me.᛫Verse 17: If thou count me therefore a partner, receive him as myself."
151,13857,"Verse 18: But if he has wronged you at all, or owes you anything, put that to my account.᛫Verse 18: If he hath wronged thee, or oweth thee ought, put that on mine account;"
151,13858,"Verse 19: I, Paul, write this with my own hand: I will repay it (not to mention to you that you owe to me even your own self besides).᛫Verse 19: I Paul have written it with mine own hand, I will repay it: albeit I do not say to thee how thou owest unto me even thine own self besides."
151,13859,"Verse 20: Yes, brother, let me have joy from you in the Lord. Refresh my heart in the Lord.᛫Verse 20: Yea, brother, let me have joy of thee in the Lord: refresh my bowels in the Lord."
151,1386,"Verse 40: A disciple is not above his teacher, but everyone when he is fully trained will be like his teacher.᛫Verse 40: The disciple is not above his master: but every one that is perfect shall be as his master."
151,13860,"Verse 20: Yes, brother, let me have joy from you in the Lord. Refresh my heart in the Lord.᛫Verse 20: Yea, brother, let me have joy of thee in the Lord: refresh my bowels in the Lord."
151,13861,"Verse 21: Having confidence in your obedience, I write to you, knowing that you will do even beyond what I say.᛫Verse 21: Having confidence in thy obedience I wrote unto thee, knowing that thou wilt also do more than I say."
151,13862,"Verse 22: Also, prepare a guest room for me, for I hope that through your prayers I will be restored to you.᛫Verse 22: But withal prepare me also a lodging: for I trust that through your prayers I shall be given unto you."
151,13863,"Verse 23: Epaphras, my fellow prisoner in Christ Jesus, greets you,᛫Verse 23: There salute thee Epaphras, my fellowprisoner in Christ Jesus;"
151,13864,"Verse 24: as do Mark, Aristarchus, Demas, and Luke, my fellow workers.᛫Verse 24: Marcus, Aristarchus, Demas, Lucas, my fellowlabourers."
151,13865,Verse 25: The grace of our Lord Jesus Christ be with your spirit. Amen.᛫Verse 25: The grace of our Lord Jesus Christ be with your spirit. Amen.
151,13869,"""Comfort, comfort my people,"" says your God.᛫Comfort ye, comfort ye my people, saith your God."
151,1387,"Verse 4: Jesus said to them, ""A prophet is not without honor, except in his own country, and among his own relatives, and in his own house.""᛫Verse 4: But Jesus said unto them, A prophet is not without honour, but in his own country, and among his own kin, and in his own house."
151,13871,"Verse 1: That which was from the beginning, that which we have heard, that which we have seen with our eyes, that which we saw, and our hands touched, concerning the Word of life᛫Verse 1: That which was from the beginning, which we have heard, which we have seen with our eyes, which we have looked upon, and our hands have handled, of the Word of life;"
151,13873,"Verse 2: (and the life was revealed, and we have seen, and testify, and declare to you the life, the eternal life, which was with the Father, and was revealed to us);᛫Verse 2: (For the life was manifested, and we have seen it, and bear witness, and shew unto you that eternal life, which was with the Father, and was manifested unto us;)"
151,13874,"Verse 3: that which we have seen and heard we declare to you, that you also may have fellowship with us. Yes, and our fellowship is with the Father, and with his Son, Jesus Christ.᛫Verse 3: That which we have seen and heard declare we unto you, that ye also may have fellowship with us: and truly our fellowship is with the Father, and with his Son Jesus Christ."
151,13875,"Verse 4: And we write these things to you, that our joy may be fulfilled.᛫Verse 4: And these things write we unto you, that your joy may be full."
